User_ID,ARPU
1,107.45071229516849
2,97.92603548243223
3,109.71532807151038
4,122.84544784612038
5,96.48769937914996
6,96.4879456457623
7,123.68819223261087
8,111.51152093729362
9,92.95788421097572
10,108.13840065378947
11,93.04873460781306
12,93.01405369644614
13,103.62943407349051
14,71.30079633013304
15,74.12623251230451
16,91.5656870613854
17,84.80753319498365
18,104.71370998892911
19,86.37963886718184
20,78.81544447997062
21,121.98473153382331
22,96.61335549270197
23,101.01292307031886
24,78.62877720679815
25,91.83425913212226
26,101.66383884564799
27,82.73509633866546
28,105.63547027518509
29,90.99041965121792
30,95.62459375310085
31,90.97440081655904
32,127.78417276763406
33,99.79754162893099
34,84.1343360656615
35,112.33817368154783
36,81.68734525043467
37,103.13295392507133
38,70.60494814180336
39,80.07720926652354
40,102.95291853803685
41,111.07699869993115
42,102.57052421784955
43,98.2652757641764
44,95.48344456616067
45,77.82217014448858
46,89.20233687407936
47,93.09041843560318
48,115.85683339328374
49,105.15427434352692
50,73.554397669559
51,104.86125954092192
52,94.22376579375525
53,89.84616999541062
54,109.17514433261302
55,115.46499283743927
56,113.96920178674299
57,87.41173715166042
58,95.36181436223178
59,104.96895147105346
60,114.63317690683539
61,92.81238643232065
62,97.21511535004274
63,83.40497538990958
64,82.05690063878994
65,112.18788733591298
66,120.34360042856234
67,98.91984817629499
68,115.05299346838036
69,105.42454037571451
70,90.32320368092314
71,105.4209340826262
72,123.07054849698955
73,99.46260941335073
74,123.4696548372101
75,60.703823438653835
76,112.32853756562835
77,101.30570602357257
78,95.51488974301199
79,101.37641164803253
80,70.18646628098661
81,96.70492168243732
82,105.35668857267619
83,122.16841067112274
84,92.22594672589528
85,87.87259595660218
86,92.47364434623195
87,113.73103176553111
88,104.93126664489526
89,92.05359694349441
90,107.69901149670034
91,101.4561632402206
92,114.52967485799334
93,89.46920359183972
94,95.08506780103347
95,94.11837770301764
96,78.04727577801822
97,104.44180415596864
98,103.91582908269834
99,100.07670184963692
100,96.4811929993728
101,78.76943886924379
102,93.69032015851961
103,94.85928225209845
104,87.96584096167572
105,97.58071432500986
106,106.06076285221808
107,128.29278851815795
108,102.61866719247759
109,103.86325586084146
110,98.8833112635075
111,71.21843177051437
112,99.60229186826174
113,100.90345314911539
114,136.9486316872793
115,97.11458552828316
116,104.52321013500419
